NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69844874,REIMAI,KB,SWASTA,JL. KAMPUNG HINEKOMBE SENTANI,HINEKOMBE Kec. Sentani,Kab. Jayapura,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52EA87F0-609D-4E4D-9B74-794CC9C0901F
69815777,PAUD SINAR PAGI,KB,SWASTA,Dsn. SURUH,Wonorejo Kec. Pagerwojo,Kab. Tulungagung,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9AD7CDC-117F-44C9-94D8-794CCD83D9AF
70009209,PAUD PRU GOLDEN KB,KB,SWASTA,Dusun V Desa Cengal,Cengal Kec. Cengal,Kab. Ogan Komering Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C22354F7-BAE8-4E50-B10D-794D7EE2CE06
69978487,KB CENDANA TAPASAB,KB,SWASTA,RT.06 RW.03 DUSUN II,Raknamo Kec. Amabi Oefeto,Kab. Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8B0A294-86DF-4AB6-8ADB-794D8D570BFD
69772428,KB SEKATA,KB,SWASTA,jL.KABBA DALAM,KABBA Kec. Minasatene,Kab. Pangkajene Kepulauan,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/159723EA-E78D-40C7-BC21-794DA78A48C9
69768610,KB PELANGI KASIH,KB,SWASTA,JL.,HINALANG BAGASAN Kec. Balige,Kab. Toba,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87EEB420-602A-4776-98DD-794DC9478C80
69781189,ANUGERAH,KB,SWASTA,DUSUN I,Bangun Sari Kec. Datuk Tanah Datar,Kab. Batubara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFD93663-5D9A-42CF-8DD2-794E3A0B1733
70029515,KB NURUL IMAN ,KB,SWASTA,Kp. Sukabaru Rt.003/002 Desa Rajeg Mulya...,Rajegmulya Kec. Rajeg,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC7C5408-7F5F-4F34-B11A-794FA7ADC4B9
69769802,KB SITI HAJAR,KB,SWASTA,MONTONG LISUNG,SEMOYANG Kec. Praya Timur,Kab. Lombok Tengah,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0846F4FD-E37D-4787-AA9B-794FE33522AC
69836997,KB AL HIDAYAH,KB,SWASTA,NENER NO.260,Kalianyar Kec. Bangil,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91A98E1A-3D74-4F3D-A495-794FE4CB8359
69842753,KB HARAPAN BUNDA,KB,SWASTA,JORONG TABEK PALA,TALANG Kec. Gunung Talang,Kab. Solok,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05D384A0-E4A4-4A5E-B5F5-7950D5906E40
69917134,KELOMPOK BERMAIN YUDHISTIRA KEDUNGSARI,KB,SWASTA,KEDUNGSOGO,Kedungsari Kec. Pengasih,Kab. Kulon Progo,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/704E73D9-0190-41CB-9C33-7950E67DAD31
70024102,KB MORIA DARUNU,KB,SWASTA,Jaga II,Darunu Kec. Wori,Kab. Minahasa Utara,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7659D123-452F-416A-B047-7951A52D9D2D
69974697,KB PAUD SBB AN - NUR,KB,SWASTA,Jl.Raya Cibinong Tapos No. 57 RT. 002/00...,Cimpaeun Kec. Tapos,Kota Depok,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42608D65-9012-415E-BFD1-7954C1658CB0
70014323,KB GENERASI BIBIT UNGGUL,KB,SWASTA,PARAI LANGINA KECAMATAN HAHARU,N A P U Kec. Haharu,Kab. Sumba Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7F1023D-E9C0-40D8-A6EC-7956E1A79C25
69803268,KB Ayunda,KB,SWASTA,Trans Sulawesi,PUTIANA Kec. Anggrek,Kab. Gorontalo Utara,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEDAE2BE-9AD0-48E4-B071-79570CFD2A6A
69778442,PAUD ARROHMAH,KB,SWASTA,KAUMAN RT 05 RW II,LEMAHIRENG Kec. Bawen,Kab. Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C6DDF2A-BEFD-4868-9517-795741CE2282
69852468,KB DAHLIA,KB,SWASTA,JALAN RAYA PEJAWARAN,PEJAWARAN Kec. Pejawaran,Kab. Banjarnegara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B2371E3-9195-4A3F-8DB8-79589A5100D2
69847465,KB PERMATA HATI,KB,SWASTA,GUMIWANG,Selomanik Kec. Kaliwiro,Kab. Wonosobo,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D3A3D5D-8F67-4761-8019-795912A42D48
69990531,PAUD AMALIYAH,KB,SWASTA,"Desa Peley, Kec. Totikum Selatan",Peley Kec. Totikum Selatan,Kab. Banggai Kepulauan,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCF08D30-8DF5-453F-81E3-79591E4D114E
69908392,KB PUTRA PERTIWI,KB,SWASTA,-,Katekan Kec. Brati,Kab. Grobogan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8CC3358-CCAE-4DBE-A3FB-795A67166691
69900236,KB TARBIYATUSH SHIBYAN,KB,SWASTA,Dusun Gayaman RT. 7 RW. 1,Gayaman Kec. Mojoanyar,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64D7E719-9863-409B-BB8F-795AED635B6E
69977405,KB MIFTAHUL FAJR,KB,SWASTA,Dsn Baginda Rt 06 Rw 01,Baginda Kec. Sumedang Selatan,Kab. Sumedang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E326F519-539B-4834-8466-795B30649CD9
69866674,KB AL-ISHAQIYAH DARUSSALAM,KB,SWASTA,Jl. Patemogeno 12 Dusun Kaoman,Tengket Kec. Arosbaya,Kab. Bangkalan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4888CDED-CA06-4D9E-8049-795B721B92F9
69878820,KB MUSLIMAT NU GUMAWANG,KB,SWASTA,GUMAWANG NO.9,Gumawang Kec. Wiradesa,Kab. Pekalongan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/687C41E4-1EF2-404E-B4D6-795BB08ACE1B
69843967,KB AL-FATIH,KB,SWASTA,Dusun Manggis,AIKDEWA Kec. Pringgasela,Kab. Lombok Timur,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12B0A973-4EDC-445D-B150-795CB33998D2
69843200,PAUD YATINA,KB,SWASTA,Dusun Penjor,Genggelang Kec. Gangga,Kab. Lombok Utara,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A427D664-38E4-42C5-A802-795D396AE978
69767188,KB TAMAN ILMU,KB,SWASTA,DUSUN TAMAN RT01 RW06,Panji Kidul Kec. Panji,Kab. Situbondo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E2F5D7A-5D82-4E13-A1D9-795DEDDA577E
69832160,KB FATWA BUNDA,KB,SWASTA,Flamboyan,Payolansek Kec. Payakumbuh Barat,Kota Payakumbuh,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E238E2E8-8E66-4F06-BA34-795E29D4D62A
69858600,KB. SETIA HATI,KB,SWASTA,Dusun Wati,Gawang Kec. Kebonagung,Kab. Pacitan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA8860C7-45E6-4EEA-A914-795E2B9CF817
69832430,PAUD HARAPAN BANGSA,KB,SWASTA,TOBOH CUBADAK,SINTUK Kec. Sintuk Toboh Gadang,Kab. Padang Pariaman,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47286102-A339-44E6-BFB9-795E7D2C5B34
69860854,KB DOA IBU,KB,SWASTA,Lingkungan Kp. Pasir,KUDAY Kec. Sungailiat,Kab. Bangka,Kepulauan Bangka Belitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCEF9BDC-E037-44A8-BC8A-795EFDB0468E
69804768,KB AL FURQON,KB,SWASTA,JL. PESANTREN NO. 2,SUKOHARJO Kec. Rembang,Kab. Rembang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4889B18-7F52-4260-AE9F-7961E753912A
69849017,KB ISLAMIYAH,KB,SWASTA,JALAN PRT. NOMOR 3 SUNGAI UNDAN,SUNGAI UNDAN Kec. Reteh,Kab. Indragiri Hilir,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/238FD700-0587-4896-B9FE-7962F2FF5737
69794642,MENTARI,KB,SWASTA,BTN PEPABRI BLOK CT NO.18,BUNTU DATU Kec. Bara,Kota Palopo,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F0863A-79D3-4917-A315-7965C22E41CF
69769104,KB PERTIWI,KB,SWASTA,JLN. RAYA SERANG KM.35,CIKANDE Kec. Jayanti,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B76FF496-63BE-42C5-8623-796640A2F8A5
69791976,KB TERATAI,KB,SWASTA,DUSUN KAMPUNG BARU,Lubuk Terentang Kec. Betara,Kab. Tanjung Jabung Barat,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDE47F5E-63DC-4788-B807-7968521B81D1
69771534,KB PAUD AIREJ HIYOU,KB,SWASTA,KAM. HIYOU DISTRIK NENEI,HOYOU Kec. Nenei,Kab. Manokwari Selatan,Papua Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CFB63B8-D8B2-459B-AF14-796B4FC8B1B4
69800366,KB HARAPAN BANGSA,KB,SWASTA,RT 3 RW 2 Desa Bogo Keamatan Kapas Kabup...,Bogo Kec. Kapas,Kab. Bojonegoro,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ED1CF30-F37F-4803-A6B1-796BC0BF2CB9
69923585,KB MUTIARA KASIH,KB,SWASTA,Jl.Tanggul Tuntang Ploso RT.005 RW.004 K...,Ploso Kec. Karang Tengah,Kab. Demak,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13D60DF2-8FCF-47D4-8A00-796BEA180A45
69867495,KB AL IKHLAS,KB,SWASTA,Kp.Andir RT/RW 01/05,Campaka Kec. Malangbong,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81E5C0FC-9F2F-4BC8-9BDC-796C4E89A214
69926477,PPAUD TUNAS BANGSA,KB,SWASTA,Tapian Nauli I,Tapian Nauli I Kec. Tapian Nauli,Kab. Tapanuli Tengah,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52EDFD0F-3DFB-44A8-A2C8-796C972B3B82
69797110,KB BAITUL HIKMAH,KB,SWASTA,Dusun Ketapang,Mojolebak Kec. Jetis,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B2FE21-330B-4DF4-B267-796D383C60BA
69879693,KB NUSA BANGSA 1,KB,SWASTA,PANGKALAN RT.01/01,Pangkalan Kec. Cikidang,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06DE9E27-EFF5-405D-87D0-796DC8C4389F
69963795,PG MUSLIMAT NU 063 AL-JANNAH,KB,SWASTA,Jl. Tirtotejo no. 57,Cokromenggalan Kec. Ponorogo,Kab. Ponorogo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B57CA09-268B-49C7-8FA2-7971E011238F
69803500,KB ANNISA,KB,SWASTA,Komplek Griya Duta Madani No. B1 B2 Blok...,Paya Bakung Kec. Hamparan Perak,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F256592-11E1-43A4-9FAC-79724476E8E3
69815545,KB AL-MADINAH,KB,SWASTA,JALAN TAMAN ASRI LAMA NO 79 RT 006 RW 08...,Cipadu Kec. Larangan,Kota Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F803217-29C3-4331-9886-7972FBFCE5C9
69948882,Paud Muni Oebou,KB,SWASTA,Oebou,Oebou Kec. Rote Barat Daya,Kab. Rote-Ndao,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB5AC654-0D59-4E7D-9FC3-79732E263E6D
69767673,KB BHARLIND 2,KB,SWASTA,SERDANG NO 34,BARUSJAHE Kec. Barusjahe,Kab. Karo,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6BE045E-4605-4C86-B86E-79737E204DA5
69952238,PAUD MIFTAHUL ULUM,KB,SWASTA,Dusun Sumber Kembang,Palengaan Daja Kec. Palengaan,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7A33E54-55E0-41AA-AD27-79748E94C554
69972898,PAUD MELATI,KB,SWASTA,Dusun 03,Tulung Buyut Kec. Hulu Sungkai,Kab. Lampung Utara,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B707BD4E-9D5A-4CAD-A763-7974D629F88C
69816138,KB PUNCANG HIJAU,KB,SWASTA,JLN. PARIWISATA NO. 17,SANDIK Kec. Batu Layar,Kab. Lombok Barat,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A250B50-F8FA-4FAB-8CE5-79751B733E04
69960855,KB. BINANGUNA,KB,SWASTA,PULAU UNA-UNA,BINANGUNA Kec. Una - Una,Kab. Tojo Una-Una,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0495EA81-65F1-424E-81F0-7976F89B1F32
69928184,KB MAWAR II PETTA,KB,SWASTA,Lindongan V,Petta Kec. Tabukan Utara,Kab. Kep. Sangihe,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AD4A59D-C33B-488F-A9AC-797728DC6182
69890690,KB BINA SEJAHTERA,KB,SWASTA,Jl. Al Mubarok Dusun Panca Tunggal,Harapan Makmur Kec. Bagan Sinembah Raya,Kab. Rokan Hilir,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CE6464E-3D7C-456C-9CE4-7977938C4717
69846390,KB SEBIDUK SEHALUAN TALI KASIH,KB,SWASTA,Jln.Raya Sribantolo,Sri Bantolo Kec. Belitang II,Kab. Ogan Komering Ulu Timur,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DE5154A-ADD5-4267-9314-797B440449CF
69928198,KB GALATIA,KB,SWASTA,Bungalawang,Bungalawang Kec. Tabukan Tengah,Kab. Kep. Sangihe,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC8BB608-4511-4813-8793-797D0F8765B0
69896847,KB TUNAS HARAPAN,KB,SWASTA,DESA PLOSOJENAR,Plosojenar Kec. Jakenan,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03DFAAD9-1DD8-431E-836A-797D16555690
69889535,KB TUNAS BANGSA,KB,SWASTA,JL Kopo Maja Kp Bongas,Garut Kec. Kopo,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1266E184-2791-4698-8F61-797D7C311F35
69806516,KB NURUL BAITS,KB,SWASTA,CANDRANALA BLOK CIBITUNG,Sindangpano Kec. Rajagaluh,Kab. Majalengka,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44E9E119-40A6-4E90-8D09-797DD6244B51
69946043,PAUD POILATEN,KB,SWASTA,Desa Miangas,Miangas Kec. Miangas,Kab. Kepulauan Talaud,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FA67EAB-D27E-4D6D-8ED0-797E04B17763
69778983,KB LILIA,KB,SWASTA,JALAN PAHLAWAN No. 43,Grujugan Kec. Kemranjen,Kab. Banyumas,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07F95762-CE0E-4589-B8BC-797F0B79EF70
69895429,KB SUKA MAJU,KB,SWASTA,Kp. Suka Maju,AIR HITAM Kec. Silaut,Kab. Pesisir Selatan,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC51AFF2-CDE6-4BBC-9F1F-797FC4333F64
69867349,KB PAUD NURUL IKHLAS,KB,SWASTA,Kp.Gununggoong,Sukalaksana Kec. Samarang,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB48C85C-A980-4975-B7B5-79805D41AB73
69874896,KBM NU 60 MAMBAUL ULUM,KB,SWASTA,JL.ARJUNO NO.21 RT.09 RW.III,BEDANTEN Kec. Bungah,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08EF2486-79EC-4166-9C60-79806CCD2BF4
69816645,PG SMART KIDS SCHOOL,KB,SWASTA,Dsn. Tambaksari No. 58,Tambak Rejo Kec. Waru,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BABCB623-2A75-4384-8CC4-79828441600E
69930555,KB MAWAR TEWIL,KB,SWASTA,Jl. Raya Desa Tewil Rt. 4 Rw. 2,TEWIL Kec. Kota Maba,Kab. Halmahera Timur,Maluku Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDC178D1-3B1F-4378-9AA1-79839CE05753
69893507,KB ANAK SEHAT,KB,SWASTA,Jl. Parit Lapis,DWI TUNGGAL Kec. Rangsang,Kab. Kepulauan Meranti,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9967DB9-17AB-4BE2-BE16-7984898DEB4D
69855986,PAUD ANAK BANGSA,KB,SWASTA,DESA CITEPUS RT 06 RW 01,Citepus Kec. Jeruklegi,Kab. Cilacap,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB531403-B51D-4B65-BB5F-7984D3D8C2C9
69800220,KB  AN-NUUR,KB,SWASTA,DUSUN KEDUNG RT 18  RW  02,Trucuk Kec. Trucuk,Kab. Bojonegoro,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8545B475-39B9-4285-B730-7985CF123E58
69947147,KB PANDAWA,KB,SWASTA,JALUR 8 JEMBATAN 7,Telang Karya Kec. Muara Telang,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/531C3881-B79A-4A0F-9176-7985D4099990
69877021,KB Pembimbing,KB,SWASTA,Jl. Cut Mutia No 26,SAWAHAN Kec. Mentawa Baru Ketapang,Kab. Kotawaringin Timur,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E956EBCE-B330-44D2-A3DC-798652A56049
69823935,KB MIFTAHUSSAADAH,KB,SWASTA,GUNUNGTUA RT. 02/04,GUNUNGTUA Kec. Cijambe,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7CC7C40-F32A-4E04-8786-798790724F53
69887329,KB. KEMALA,KB,SWASTA,GAJAH MADA,AUR DURI Kec. Pondok Tinggi,Kota Sungai Penuh,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31312CEF-BAD0-4753-9986-7987E6FC3D28
69939359,PAUD KB HIDAYATULLAH,KB,SWASTA,Jl. Kp. Sidamukti Rt.04 Rw.01,Sukamaju Kec. Cilodong,Kota Depok,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49ED92A5-E89C-45AB-A156-7989C3721FD8
69806331,Cempaka 02,KB,SWASTA,Jalan PDAM KM. 12 RT. 18,Karang Joang Kec. Balikpapan Utara,Kota Balikpapan,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B396474-19ED-4CD7-8DE9-798A8C7E1A6B
69882608,TUNAS BANGSA,KB,SWASTA,SOSOR AMBATAN,SIPONJOT Kec. Lintong Nihuta,Kab. Humbang Hasudutan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/573CA9CD-F0E4-4AED-A92B-798C192F4365
69915258,KB MAHKOTA HATI,KB,SWASTA,Kompleks Mahkota Simprug Blok A-6 No 44 ...,Gaga Kec. Larangan,Kota Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D43BC401-9CF2-4BB3-8EE8-798C20371F10
69905245,KB NURUL HADINA ,KB,SWASTA,JL. PERTAHANAN KOMP. PERUMDAM NO. 93 PAT...,Patumbak Kampung Kec. Patumbak,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D9B130D-1AC7-4D14-8270-798CF7E92017
69841429,KB LESTARI,KB,SWASTA,DSN SUMUR,SUMBERWRINGIN Kec. Klakah,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99177287-317E-489E-B972-798D11D7F0D8
69814614,KB AL MUNAWARAH,KB,SWASTA,JL. PEMBANGUNAN I,Tanta Kec. Tanta,Kab. Tabalong,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11C37873-6CC1-4EC9-9A39-798DEE601486
69939522,KB CINO TAMBALA,KB,SWASTA,TAMBALA JAGA IV KEC. TOMBARIRI,Tambala Kec. Tombariri,Kab. Minahasa,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A96C36F-55F7-414D-AB0F-799134C20746
69908955,KB DARUL ABROR,KB,SWASTA,Jl. DR. Samratulangi No. 59 RT 05/09 Kel...,Pasar Batang Kec. Brebes,Kab. Brebes,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B9B5F1E-A346-4DC1-B730-79929FEA0875
69873440,KB AL-JAZIRAH,KB,SWASTA,Jl. Masjid Baiturrahman,GUNUNG KESAN Kec. Karangpenang,Kab. Sampang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFA17498-DA2F-4C20-91CF-7993E9CCD478
69874274,KB. RAUDLATUL ULUM,KB,SWASTA,DUSUN SUMUR PAENG,GUNUNGGENI Kec. Banyuanyar,Kab. Probolinggo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54333790-C021-4796-AB4D-79949A9DDD7B
69773740,KB ARDI KUSUMA ARDIREJO,KB,SWASTA,Jl. Raya Sambeng No. 40,Ardirejo Kec. Sambeng,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/740ED918-137B-49DE-B16D-7994DB56E16F
69811749,Bahagia,KB,SWASTA,Huta I,BAH BIAK Kec. Sidamanik,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A689AC36-E423-42A2-A16D-79954AF1CA73
69916532,KOBER AL-BANA,KB,SWASTA,Jl. Karasak Lama Gg. Cadas Ngampar 3,Kebon Lega Kec. Bojong Loa Kidul,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/726DD18A-04A8-4BB2-934C-7996F25052A4
69890897,KB AISYIYAH WANGANDAWA,KB,SWASTA,JL. HASYIM DIRJOSUBROTO WANGANDAWA,Wangandawa Kec. Talang,Kab. Tegal,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EE5EC0B-4039-4E4E-9A44-7999C2074AA8
69901179,KB NUR KHALIFAH,KB,SWASTA,Jl. Pangeran Antasari No. 17 Rt. 18,Talang Banjar Kec. Jambi Timur,Kota Jambi,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CFD7C94-2ED5-4CDC-8DC9-799A0C4E8F1C
69934163,KB DAHLIA,KB,SWASTA,DUSUN TAHELE,SIGASO Kec. Atinggola,Kab. Gorontalo Utara,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/842117EE-686C-42C0-9B95-799A44E7FC30
69803817,KB. NUR  ANNISA,KB,SWASTA,Tanjung Pura Dusun Rawa Indah,Tanjung Karang Kec. Sebatik,Kab. Nunukan,Kalimantan Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04F17B3B-2466-41DF-8565-799BB2AA0D21
69818092,KB PIUS,KB,SWASTA,JL. KAPTEN ISMAIL NO.120 RT 07 RW 03,Kraton Kec. Tegal Barat,Kota Tegal,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DD5F0DE-1B8F-411E-82FA-799D22AAD5F6
69797712,KB Kelapa Dua,KB,SWASTA,Wisata,LIBUO Kec. Paguat,Kab. Pohuwato,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9427F40-7126-4C1D-90CE-799EBD70D7D2
69944947,PAUD PERMATA  KEOEN,KB,SWASTA,KEOEN,Keoen Kec. Pantai Baru,Kab. Rote-Ndao,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8D62CD4-5A8A-4A00-81F3-79A04372BA6C
69865715,KB AL-HIKMAH,KB,SWASTA,JL.ADIPODAI NO.36 RT.03 RW.04 PADDEG,BESUKI Kec. Besuki,Kab. Situbondo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB77410C-1793-4C62-A60A-79A0857D6494
69851701,KB BUNDA PERTIWI,KB,SWASTA,PEMANDIAN TAWUN,Tawun Kec. Kasreman,Kab. Ngawi,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B00CFC9-E45C-4156-8914-79A0AE0EC87E
69841554,Assyafiiyah,KB,SWASTA,Spalasah,SAPLASAH Kec. Sepulu,Kab. Bangkalan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22B1A149-25A2-45B6-B4D8-79A0E6F32B44
69926672,KB HARAPAN BUNDA,KB,SWASTA,"TEMENGGUNG, LIMUN, SAROLANGUN, JAMBI",Temenggung Kec. Limun,Kab. Sarolangun,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6924323-9FB1-4F46-9FFC-79A10A819374
69874634,KB CITRA ADENIUM,KB,SWASTA,DESA BANYUURIP,BANYUURIP Kec. Kedamean,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/500AAFC1-72F4-4EE0-8B61-79A16F3CD435
69806253,KB BAP 003 Manggar Baru I,KB,SWASTA,Persatuan RT 03,Manggar Baru Kec. Balikpapan Timur,Kota Balikpapan,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6452ACA7-2173-40C1-9023-79A3B1FEE848
69810106,AL RAULAH,KB,SWASTA,DSN GUNUNG TANGIS,REK KERREK Kec. Palengaan,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAC3D8D4-598C-4BC5-99A7-79A3E88D66E3
