NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69841130,KB BRAWIJAYA,KB,SWASTA,Jl. Cureng No. 02 RT-02 RW-02,Pandanwangi Kec. Tempeh,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD03D07B-7AD2-48C4-9C3F-3EE7D048DBA4
69943975,KB PKK ALAUDDIN,KB,SWASTA,JL. RAYA SLAMPAREJO NO. 18 RT. 13 RW. 02,Slamparejo Kec. Jabung,Kab. Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8403879-2A0B-4A45-AA28-3EE87688B006
69794612,KB AISYIYAH 3,KB,SWASTA,HALMAHERA,Kaliwungu Kec. Jombang,Kab. Jombang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6A9D406-5ADB-4B05-B759-3EE877711CBC
69846028,KB KENANGA,KB,SWASTA,DUKUH KEBUNSARI,KARANGSARI Kec. Karanganyar,Kab. Pekalongan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A9BA96A-5A0D-43AF-BA42-3EE8C291437E
69982070,KB PAUD AL FIIL ISLAMIC SCHOOL,KB,SWASTA,"Jl. Lele 1, Vila Pamulang Mas Tahap 1 No...",Bambu Apus Kec. Pamulang,Kota Tangerang Selatan,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D169A181-E1F4-4636-AC8E-3EE9DD4F1E38
70004242,KB AR-RAHMAN,KB,SWASTA,Jalan Talago Mukminin Jr. Limo Tikalak,NAGARI TANJUNG BERINGIN Kec. Lubuk Sikaping,Kab. Pasaman,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9A2831C-25E9-4C06-97D3-3EE9F5587A3D
69783840,KB TUNAS MEKAR,KB,SWASTA,JLN. LINTAS TENTE KARUMBU,SOKI Kec. Belo,Kab. Bima,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F177F75C-57D4-469B-AEB3-3EEAD7B4DA7A
69920691,KB TUNAS HARAPAN,KB,SWASTA,Dusun Seketi,Jatidukuh Kec. Gondang,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C238F5C3-6BF4-45CE-8078-3EEB17CE688D
69874681,KB GADING,KB,SWASTA,DESA GADINGWATU,GADINGWATU Kec. Menganti,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4ED343E9-6F9F-4063-ABFA-3EEC0A9DA69D
69830333,PAUD SAFITRI,KB,SWASTA,AYIP USMAN KEBAHARAN DUKUH SERANG,LOPANG Kec. Serang,Kota Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4D1DB2E-5CAC-4F86-9A9F-3EEC1873D28E
69975260,KB DARUL AMANAH,KB,SWASTA,Kp. Pasir gombong RT 02 RW 06 Des. Girim...,Girimukti Kec. Cipongkor,Kab. Bandung Barat,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACF2EACD-EB49-40F3-A7A5-3EEE39C19AEF
69952289,KB BINTANG KEJORA,KB,SWASTA,JL. TRANS SUKAMANDANG,Bumi Jaya Kec. Seruyan Tengah,Kab. Seruyan,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DD9FC1D-3540-4171-B6B1-3EEF2F7B610D
69911100,PAUD MELATI PUTIH,KB,SWASTA,Jalan Gunung Mariah Nagori Bangun Dasma ...,BANGUN DAS MARIAH Kec. Panei,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E44C018-2E63-4E80-B2CB-3EEF8D1E1B8C
69949646,KB AL-MAWALI,KB,SWASTA,Kp. Paku Haji No. 07,Cibunar Kec. Tarogong Kidul,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7536260F-113A-4CA7-A7BA-3EF01A4D0D2A
69961679,KB PAUD HANOROGO PALIMA,KB,SWASTA,Jl. Trans Wamena Kampung Gowa Wisata,GUA WISATA Kec. Kurulu,Kab. Jaya Wijaya,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE3C98C4-B6CE-4A18-BE8D-3EF0FF85D2C2
69807892,KB PERINTIS,KB,SWASTA,DUSUN KEDUNGAMPEL RT 04 RW 01,Purana Kec. Bantarbolang,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79C14FEA-D5F2-4621-9B7E-3EF23B09B6E2
69903079,KB PERMAI,KB,SWASTA,Jl.Manyar Kartika III/5,Menur Pumpungan Kec. Sukolilo,Kota Surabaya,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07B480FC-CF84-4C14-8396-3EF2D05F13D2
69839720,KB HARAPAN PERTIWI,KB,SWASTA,TUBIN,Sidorejo Kec. Lendah,Kab. Kulon Progo,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12EADBD2-AB34-4ED2-905F-3EF37185701A
69802917,KB.  WISMA CERIA,KB,SWASTA,Yos Sudarso  RT. 03,Tanjung Harapan Kec. Nunukan Selatan,Kab. Nunukan,Kalimantan Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E358CD56-FF08-4E32-A7C7-3EF4EF2DE2FC
69959291,KB HARAPAN BUNDA,KB,SWASTA,Dusun Tempusari,Karangjeruk Kec. Jatirejo,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CA29B40-3AFA-4985-95A3-3EF50927F113
69802929,Al Amin,KB,SWASTA,H. Beddu Rahim RT. 02,DESA PANCANG Kec. Sebatik Utara,Kab. Nunukan,Kalimantan Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/350162FF-889A-42DB-84AC-3EF60DD18C7C
69842750,KB BUNDA,KB,SWASTA,JORONG PANTA NAGARI KOTO GADANG KOTO ANA...,KOTO ANAU Kec. Lembang Jaya,Kab. Solok,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB94EFEC-E372-4D1E-8D5F-3EF6B418D893
69838180,KB SALSABILA,KB,SWASTA,BRAYUT,Pandowo Harjo Kec. Sleman,Kab. Sleman,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F248BBF-A055-445B-8D5A-3EF6B8BEADCF
69931916,KB AL HIKMAH,KB,SWASTA,Dukuh Bomo RT 04 RW 02,Getas Kec. Wonosalam,Kab. Demak,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B7C3693-A04C-4CF4-A3D9-3EF73E42A7E4
70001944,PAUD INDAMA REP,KB,SWASTA,KAMPUNG REP,R E P Kec. Obaa,Kab. Mappi,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D251EC7-6842-4A66-8B55-3EF8233080EF
69869499,PAUD CEMPAKA MANDIRI,KB,SWASTA,Rawa Sepat Rt 04 Rw 02,Waru Kec. Parung,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30663BF4-E4A7-4CC6-B398-3EF82BD1A494
69778852,KB SABILAL MUTTAQIN KARANGKEMIRI,KB,SWASTA,KARANGKEMIRI RT 01 RW 01,Karangkemiri Kec. Karanglewas,Kab. Banyumas,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A04E1C6C-B298-4F23-8479-3EF9AF50FBB5
69969334,KB FAJAR ARABIA,KB,SWASTA,Kp. Rawa Ragas RT.013/007,Bojong Kec. Klapanunggal,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C2023AB-279A-4B14-8A00-3EFBE7D006EC
69869657,PAUD CEMPAKA,KB,SWASTA,KP. RANCABUNTUNG RT.02/01,Cikopomayak Kec. Jasinga,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D965A50C-56FB-455D-897A-3EFE908DC6C7
69944590,KB ST. PETRUS TDM,KB,SWASTA,JL. TDM II RT. 17/RW.02,Tuak Daun Merah Kec. Oebobo,Kota Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EAFEACE-3031-4CCA-9938-3EFFA58298B2
69964181,KB MANDIRI,KB,SWASTA,PAGARSINONDI,Sitampurung Kec. Tarutung,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30CC691C-EF33-4DC8-A0ED-3F024E380F97
69987438,KB IMANUEL WEE KOKORA,KB,SWASTA,Tillu Mareda,Wee Kokora Kec. Wewewa Tengah,Kab. Sumba Barat Daya,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC4FA195-8507-4E57-8D2F-3F03EA28380D
69917996,Paud Al-Fatih,KB,SWASTA,Jl.Nanas,Megang Kec. Lubuk Linggau Utara II,Kota Lubuk Linggau,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70042E4D-9C8F-469C-B233-3F0628F15E63
69807738,KB MANARUL ATHFAL,KB,SWASTA,JALAN BERINGIN NO. 11 RT 03 RW 05,Pelutan Kec. Pemalang,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D65A5D52-9352-41D6-B2C0-3F0658EF592B
69944771,KB PELANGI KASIH,KB,SWASTA,Kamp.Lesa,Lesa Kec. Tahuna Timur,Kab. Kep. Sangihe,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EE48D3F-3BF9-4507-BD78-3F0712D0433B
69991737,KB KHARISMA ,KB,SWASTA,Jl. Ijen Dsn. Krajan RT. 11 RW. 02 Pagel...,Kademangan Kec. Pagelaran,Kab. Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08B1ECE9-D480-437F-9F7B-3F0717139067
70010087,KB FUKAR FANUA,KB,SWASTA,DESA GULILI,Gulili Kec. Aru Tengah,Kab. Kepulauan Aru,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA5B0F12-888D-4C5A-B38E-3F081CEE2B76
69956797,PRE-SCHOOL & KINDERGERTEN PALM KIDS,KB,SWASTA,JL. DR. MOH. HATTA No. 596 RT.004 RW. 00...,Sukaraya Kec. Baturaja Timur,Kab. Ogan Komering Ulu,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C71CCBEB-75F2-4154-A076-3F09ED9C97D8
69841072,KB MAWAR,KB,SWASTA,Dusun Mulyoarjo RT-16 RW06,Pronojiwo Kec. Pronojiwo,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B6F780C-B4F9-442E-BC28-3F0A1FD8D3DC
69840516,KB DHARMA WANITA SAHANG,KB,SWASTA,NGRAMBING,SAHANG Kec. Ngebel,Kab. Ponorogo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/743E4408-BB36-456B-B30F-3F0AE33695CD
70028050,KB MUTIARA HATI,KB,SWASTA,Jl. Raya No. 56 Panggungasri,Panggung Asri Kec. Panggungrejo,Kab. Blitar,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F37AAEE7-E1BB-4EF0-A954-3F0BDE3829A8
69921407,KB AMANAH,KB,SWASTA,JL. KALIPAWON KM.1,Banyukuning Kec. Bandungan,Kab. Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A002838-438D-46DD-B147-3F0C172041B6
69985765,KB PAUD DESA AL-FAIZ TUNONG,KB,SWASTA,JL. PETUA ZAINUN DSN ANALISA,Paya Bujok Tunong Kec. Langsa Baro,Kota Langsa,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806055D3-2F34-40F2-A256-3F0D09E61744
69993184,PAUD ARISHA MULIA HASBI,KB,SWASTA,JALAN PENDIDIKAN DUSUN II PASAR KACANG,Sumber Tani Kec. Datuk Tanah Datar,Kab. Batubara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08FEF6FC-5F71-4331-8A01-3F0D33B4DD4A
69980489,KB RAFFLES CHRISTIAN SCHOOL PONDOK INDAH,KB,SWASTA,Jl. Arteri Pondok Indah 1,Pondok Pinang Kec. Kebayoran Lama,Kota Jakarta Selatan,D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C518458E-F0F9-459F-86A4-3F0D713F1118
69907841,KB NURUL ISLAMIYAH,KB,SWASTA,JALAN RAYA PANGESTU LORONG SURABAYA,Pangestu Kec. Makarti Jaya,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6B70A6D-1276-477E-83DA-3F0E12640674
69898958,KB SITI KHADIDJAH,KB,SWASTA,Boroko Timur,Boroko Timur Kec. Kaidipang,Kab. Bolaang Mongondow Utara,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CB53E61-6F8F-42C3-9579-3F0E3A992E43
69917715,KB DARUL MUTTAQIN,KB,SWASTA,Desa Ngasin,Ngasin Kec. Balong Panggang,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22C25CD6-D672-4670-A665-3F0F9CE6E126
69986094,PAUD KB WIYATA BHAKTI,KB,SWASTA,Jalan Mawar,Telaga Sari Kec. Kurik,Kab. Merauke,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F492E1FD-12A2-432A-8E7E-3F0FAA756188
69867703,KB Panimas,KB,SWASTA,Tambang Emas,Hulawa Kec. Buntulia,Kab. Pohuwato,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1875E0DD-A3E5-4A8A-B341-3F10FCF2B725
69948527,PAUD Pelangi Kasih,KB,SWASTA,Oeboloklain,Londalusi Kec. Rote Timur,Kab. Rote-Ndao,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/625EFC3E-2D1C-42C3-9AC0-3F1225269B92
69971906,KB MAWAR,KB,SWASTA,Dsn. Betek Selatan No. 215 RT/RW : 03/02,Betek Kec. Mojoagung,Kab. Jombang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD1877B5-ABAF-41EE-95C6-3F137F9046B4
69791879,KB ANNISA,KB,SWASTA,TAMBAK SARI,Tebing Tinggi Kec. Muko Muko Batin VII,Kab. Bungo,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8569FD65-5491-45F4-BD18-3F13E48AFC79
69969536,KB TEGAR BERSAMA,KB,SWASTA,Jln. desa datar macang,Datar Macang Kec. Air Besi,Kab. Bengkulu Utara,Bengkulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E27B4AE-4B39-4D87-B2A2-3F13EFAFA5C0
69890504,KB CUT NYAK DHIEN,KB,SWASTA,LEBAK MAJA RT 01/RW 14,Kutamandiri Kec. Tanjungsari,Kab. Sumedang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/403137C8-4CD9-4740-8A72-3F162A858CD3
70008021,PAUD ANUGRAH PEMERINTAHAN DESA GUNUNG PARIBUAN,KB,SWASTA,DESA GUNUNG PARIBUAN,Gunung Paribuan Kec. Gunung Meriah,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D0F73B2-3F72-4AAC-9A65-3F1658B6A3BC
69774053,KB PERTIWI,KB,SWASTA,KI SARMIDI MANGUNSARKORO NO 11,Jetis Kec. Lamongan,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2817E4A-7E86-4E87-9CA5-3F177816FCB1
69975495,KB PAUD CAHAYA PERMATA INDONESIA,KB,SWASTA,Rusunawa Marunda Blok B.10 Lantai Dasar ...,Marunda Kec. Cilincing,Kota Jakarta Utara,D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF8123BF-9668-48DB-91AF-3F17EF9D1BA7
69828994,KB HARAPAN BUNDA,KB,SWASTA,BULAKAMBA,BULAKAMBA Kec. Bulakamba,Kab. Brebes,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40E43A76-B8B3-4999-BD07-3F18CF5FCC22
69876737,KOBER NURUL IKHLAS,KB,SWASTA,KP.SUKAGALIH RT/010 RW/004,Cilolohan Kec. Tanjungjaya,Kab. Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/865131E2-386E-4EC9-A79E-3F1986B36ADC
69811939,KB MARIE JOSEPH,KB,SWASTA,Jalan Pancasila V No. 13A,Sungai Jawi Kec. Pontianak Kota,Kota Pontianak,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/626CF4C3-CF1F-4A9F-9E33-3F1AE93DC02F
69961096,KB PERMATA BUNDA,KB,SWASTA,Jln. Sukarami-Simpang Sari Dusun II,Pandan Dulang Kec. Lawang Wetan,Kab. Musi Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5FBC729-965F-4DFB-A53E-3F1CB4A39791
69880720,KB BATU SIAU BEONG,KB,SWASTA,KAMPUNG BEONG,BEONG Kec. Siau Tengah,Kab. Kepulauan Siau Tagulandang Biaro,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/360637EA-D546-43CF-95DC-3F1D8C295ED2
69810887,KB Al-Ikhsan,KB,SWASTA,Tatede Dalam,TATEDE Kec. Lopok,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C39F0D0-E4E5-4DA5-B5F9-3F1DA4627725
69868905,KB NURUL HIDAYAH,KB,SWASTA,JL DRAMAGA TENGAH RT 03/02,Dramaga Kec. Dramaga,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D0D708-9339-430A-A11A-3F1DC2AFF4FA
69964297,KB AL-AZHAR,KB,SWASTA,KP. LIMUS NUNGGAL RT. 1 RW. 11,Karangwangi Kec. Mekarmukti,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/865525EA-2964-4073-94D1-3F1E2B00A7B9
69938821,KB IKSORA,KB,SWASTA,Jl. Christina Martha Tiahahu / Bak Jepan...,Amahai Kec. Amahai,Kab. Maluku Tengah,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2AC30F4-5DBF-4AB0-860E-3F1E6836DD08
69841786,PG MUSLIMAT NU 036 MUTIARA BUNDA,KB,SWASTA,SELOAJI 25,Ngrupit Kec. Jenangan,Kab. Ponorogo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12B85AD5-1322-4FAC-A79B-3F1F70C8DD3B
69889380,KB MAWADDAH,KB,SWASTA,H. ANDI  DEPU,Bonde Kec. Campalagian,Kab. Polewali Mandar,Sulawesi Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D00F31D-CDC3-4732-92EC-3F206601C61C
69809611,KB KARTIKA CHANDRA,KB,SWASTA,JLN RAYA PASAR SUNGAI TANDUK,PASAR SUNGAI TANDUK Kec. Kayu Aro,Kab. Kerinci,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/590274DE-4D4A-489A-B4D7-3F2295DB0A57
69865920,PAUD BINTANG CERIA,KB,SWASTA,JALAN ANGGREK KP. GUNUNG,Bandar Jawa Kec. Bandar,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9027D1E-8BEF-4B3A-9FA0-3F265EDD3AD1
69862947,KB MELATI,KB,SWASTA,TANJUNG WANGI,TANJUNG WANGI Kec. Waway Karya,Kab. Lampung Timur,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66D5BE7B-5C86-4E7D-9BBF-3F27F71C63B0
69768102,KB DHARMA SISWA,KB,SWASTA,BERANGBANG,Berangbang Kec. Negara,Kab. Jembrana,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDE0EB4F-5402-4C18-8079-3F296C992CDD
69778730,KB ARIFATUL INSAN,KB,SWASTA,"Ds. Gebyog, RT. 02 RW. 01",Gebyog Kec. Karangrejo,Kab. Magetan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1E50959-3A5E-4120-B170-3F29D7FACFE5
69772260,KB MELATI,KB,SWASTA,JL. TRANS MAIDI,Maidi Kec. Oba Selatan,Kota Tidore Kepulauan,Maluku Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A57FEBE9-4C66-49C2-9BB5-3F29DF661947
69776714,CINTA ASIH,KB,SWASTA,BALEGEDE,KASO Kec. Tambaksari,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/160A079F-1B3F-45D5-871B-3F2AD41F2FE3
69985624,KB DARUL QURAN,KB,SWASTA,Kudu Dempel RT. 01 RW. 01,Kudu Kec. Genuk,Kota Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC74117E-1568-4B8D-80D6-3F2B13153CDC
69948962,KB AL HAQIQY,KB,SWASTA,Dusun Krajan RT.03 RW.01,Tandonsentul Kec. Lumbang,Kab. Probolinggo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC00DA6C-A75F-4B1D-8895-3F2C4137D757
69809596,KB NUR PAJRIN,KB,SWASTA,JLN. PANTAI INDAH RT. 004 KOTO PETAI,Koto Petai Kec. Danau Kerinci,Kab. Kerinci,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B15CC452-DBCA-41AA-81DC-3F2D998E8C6E
69842888,KB LESTARI IV,KB,SWASTA,JL PUCUNG RUMBAK,Bancar Kec. Purbalingga,Kab. Purbalingga,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E87376C5-0BE6-4039-82C6-3F2DD11DC664
69921510,PAUD MELATI KUNCUP MEKAR,KB,SWASTA,PERUM TAMAN BUKIT KLEPU BLOK B RT 13 RW ...,Klepu Kec. Pringapus,Kab. Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17776D7B-9DD7-48F5-9389-3F30B4CCD6AC
69967478,KB AL HASAN,KB,SWASTA,DUSUN CIPINANG RT. 01 RW. 01,Tanjungsari Kec. Rajadesa,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0244A9C7-FD9B-4179-8FE4-3F30B7B71C9A
69876813,KB CAHAYA QALBU,KB,SWASTA,LINTAS CALABAI,BERINGIN JAYA Kec. Pekat,Kab. Dompu,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C441E86-0DAB-45BC-8A26-3F31E9AEEB00
69943675,PAUD OLE AWA,KB,SWASTA,UMBU KOBA,Delo Kec. Wewewa Selatan,Kab. Sumba Barat Daya,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FFDDE97-32D4-41E0-B159-3F323FB0E33B
69764922,KB FLAMBOYAN,KB,SWASTA,DSN JABON UTARA DS JABON,Jabon Kec. Banyakan,Kab. Kediri,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DCCF525-ED2B-4295-9BEA-3F32F5672C68
69929515,KB HIDAYATUL MUTAQIN,KB,SWASTA,KP. LEBAK HUNI 03/01,Citeureup Kec. Panimbang,Kab. Pandeglang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14D58143-3BF8-42DB-B8CF-3F3364FE4103
69790028,KOBER MANBA UL ULUM,KB,SWASTA,KARANG TENGAH,TANJUNGJAYA Kec. Rajadesa,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA2ADB06-0B54-4FE3-BD4A-3F349B332C35
69956845,PAUD TALITAKUMI SAPNALA,KB,SWASTA,"RT. 06, RW. 02, DUSUN B",Sabnala Kec. Kok Baun,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE0F5794-E5ED-4A61-92DE-3F34B319DAB9
69861605,KB HARAPAN IBU,KB,SWASTA,Kalangsari,PASANGGRAHAN Kec. Kasomalang,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5661D474-55F5-41F2-B58A-3F3511BF1CE8
69777606,KB MIFTAHUL HUDA,KB,SWASTA,PTPN XII Gunung Gambir Dsn. Krajan RT 00...,Jatiroto Kec. Sumberbaru,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA94DE32-ACC1-499E-AD06-3F3814B7C30F
69892581,KB SENGAYAN,KB,SWASTA,LONG LOREH,Long Loreh Kec. Malinau Selatan,Kab. Malinau,Kalimantan Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D34A6E16-1E31-4322-8470-3F385C9A0A20
69867510,KB AT TAUFIQ,KB,SWASTA,CIJARINGAO RT 04 RW 02,Sukajaya Kec. Malangbong,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFCE9C04-9672-48A1-96AE-3F38B144A3ED
69806114,KB PERTIWI,KB,SWASTA,SENDANG,SENDANG Kec. Purwantoro,Kab. Wonogiri,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA2C1D7C-32FA-4AC1-91AE-3F3AC8061A5A
69867048,KB DARUL FIKRI,KB,SWASTA,Jl. ARJUNA RT 04 RW 03,Lambangan Kec. Wonoayu,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D661ED4-9A41-415F-938B-3F3B17067329
69905666,KB AL-KHODIJAH,KB,SWASTA,JL. LESANPURO Gg.XII/248,Lesanpuro Kec. Kedungkandang,Kota Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C0F54C8-1ADB-406A-AD3D-3F3D25489802
69782399,KB KHOERUNNISA,KB,SWASTA,KP. PANGKALAN RT.05/02,MEKARJAYA Kec. Caringin,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A327989-2D3F-4823-A1D0-3F3D717CBD02
69972831,KB INTAN,KB,SWASTA,PERUM MARINA VIEW BLOK E2 NO.17,Tanjung Uncang Kec. Batu Aji,Kota Batam,Kepulauan Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4DEA032-7264-4C35-B5B8-3F3DFEB53799
69847531,KB KASIH IBU,KB,SWASTA,SARIYOSO,Sariyoso Kec. Wonosobo,Kab. Wonosobo,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E53E81A-1F0C-479E-8E94-3F3F64649EE5
69939614,KB VALENTINE,KB,SWASTA,Lindongan IV,Nagha Dua Kec. Tamako,Kab. Kep. Sangihe,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B701675E-D1C2-416B-897E-3F3FA3CE4767
